tx_price,sqft,restaurants,groceries,nightlife,cafes,shopping,arts_entertainment,beauty_spas,active_life,median_age,married,college_grad,property_tax,median_school,num_schools,tx_year
406325,3038,11,1,3,1,14,3,7,8,29,78,73,455,8,3,2004
555000,3054,10,1,1,0,10,0,8,9,46,94,54,483,8,3,2014
250000,3069,64,6,7,4,27,2,50,14,30,91,45,483,5,3,1997
325000,3145,23,2,3,1,21,1,11,2,32,81,25,352,3,3,2012
636870,3162,11,1,3,1,14,3,7,8,29,78,73,485,8,3,2006
310000,3195,0,0,0,0,2,1,0,2,43,89,87,635,9,3,1994
418040,3373,2,0,1,0,3,0,4,3,33,92,64,418,8.5,2,2004
748800,3423,21,2,1,4,27,2,19,9,34,79,55,378,8,3,2008
345000,3528,51,7,6,3,47,3,40,17,41,89,53,387,7,3,2013
661000,3556,26,5,0,3,37,6,11,14,31,62,53,655,9,3,2004
464665,3608,1,0,0,2,2,0,4,4,31,93,76,533,7,1,2009
745000,3674,2,0,0,0,6,0,0,3,47,89,66,655,7,3,2012
294996,3711,25,2,1,3,19,2,17,10,32,78,57,413,6,3,2002
503000,3780,0,0,0,0,0,0,0,0,40,85,48,676,5.5,2,1998
257840,3796,0,0,0,0,1,0,0,0,49,91,83,593,8,1,1997
523000,3948,1,0,0,1,4,1,2,5,33,72,50,528,7,3,2014
550000,4260,2,0,0,1,0,0,0,1,30,94,84,548,7,3,2014
466222,4470,0,0,0,0,1,1,0,2,33,76,56,502,8.5,2,2010
502330,4609,23,3,2,2,24,2,13,7,49,82,68,688,8,2,2000
595000,5050,5,0,0,0,6,1,3,9,38,70,89,1045,10,3,1999
565200,5193,0,0,0,0,0,0,1,3,29,98,76,599,8.5,2,2009
500000,693,42,5,3,4,49,1,24,15,43,71,78,844,8,3,2015
335000,988,24,4,1,4,15,1,9,5,44,79,47,450,4,3,2016
380000,1034,0,0,0,0,3,0,0,3,41,65,65,418,9,3,2015
219900,1140,11,2,0,4,9,3,5,12,32,54,62,254,7,1,2003
249950,1176,67,6,4,9,88,4,33,26,42,74,67,500,9,3,2000
240000,1188,10,4,0,2,16,1,17,9,44,81,41,286,8,2,2008
507000,1206,0,0,0,0,1,0,2,1,37,87,64,368,6,2,2005
380100,1220,18,4,1,3,20,2,18,15,35,70,73,384,8,3,2016
205000,1249,135,12,7,12,79,9,84,39,37,69,48,389,5,3,2000
357000,1274,13,1,0,0,7,1,4,6,34,83,47,359,8,3,2011
428000,1280,13,1,0,0,7,2,4,11,43,73,61,286,8,3,2006
320000,1296,41,5,4,1,39,0,11,3,38,70,25,326,5,3,2013
540000,1314,26,5,6,5,25,3,17,16,37,53,63,471,8,3,2006
300000,1324,7,1,2,0,11,1,6,3,44,77,56,441,9,3,2011
368900,1340,5,3,0,1,14,0,4,4,43,73,61,401,9,1,2004
225000,1350,23,0,4,2,18,2,18,10,49,75,57,471,3.5,2,1994
765000,1354,74,6,18,5,43,9,34,39,48,54,89,633,6,3,2007
384350,1360,16,9,1,0,35,1,16,4,52,62,64,350,6,3,2004
330000,1360,96,8,7,9,49,6,48,15,30,84,59,291,8,3,2015
214900,1360,13,2,2,4,17,1,10,10,32,67,70,344,3,3,2001
560000,1363,10,1,1,1,6,1,8,9,34,80,70,482,6.5,2,2006
569500,1364,10,5,1,0,12,0,15,4,50,89,60,430,3,3,2005
206000,1364,46,7,7,3,49,11,28,16,28,75,28,292,4,3,2012
329000,1370,42,3,2,6,55,2,59,22,43,79,81,712,9,3,1999
581710,1374,67,14,17,16,60,6,36,17,52,65,82,458,2,3,2005
319900,1376,12,1,1,0,11,0,12,7,28,76,42,274,8,3,2005
276270,1388,31,3,2,0,37,4,20,30,32,50,58,358,6,3,2003
350000,1388,4,1,0,0,2,0,5,5,36,70,39,303,8,1,2006
336873,1412,14,1,1,1,12,0,13,7,28,76,42,224,8,3,2011
495000,1460,49,16,7,6,51,0,10,7,29,55,28,614,3,3,2015
390000,1464,10,1,1,0,9,0,11,10,44,84,61,430,8,3,2008
660000,1464,3,1,1,1,4,0,0,3,40,87,65,560,9,3,2006
610000,1466,7,1,0,3,10,2,10,7,47,80,81,573,4,3,2009
480000,1485,15,3,1,4,14,3,9,14,46,78,77,524,7,3,2004
357000,1496,0,0,0,0,6,1,0,10,31,68,54,343,8,1,2015
392798,1496,16,8,1,0,35,1,14,4,52,62,64,343,6,3,2010
210920,1496,59,4,9,5,77,3,46,9,34,61,30,220,4,3,2002
416000,1503,29,7,5,7,28,0,27,9,36,66,49,364,8,3,2004
330000,1512,17,0,1,1,13,8,15,21,32,63,70,359,7,3,2008
345000,1534,25,3,1,4,22,3,13,14,45,61,70,389,6,3,2016
421900,1536,17,4,0,2,13,0,9,10,38,80,84,349,7,2,2006
349000,1537,5,3,0,1,13,0,4,3,44,68,48,434,9,1,2002
280000,1538,52,3,8,4,70,3,41,9,29,80,24,281,4,3,2013
417000,1540,18,5,0,2,16,2,13,11,42,55,72,360,5,3,2007
500000,1540,66,6,9,10,80,11,40,27,45,65,76,520,5,3,2004
272000,1546,20,1,0,3,15,0,6,12,42,56,81,472,6,3,2000
540000,1560,9,1,0,3,7,0,3,5,37,70,62,508,5,3,2010
259000,1566,55,4,3,6,64,3,62,19,46,77,88,602,10,3,1997
535000,1584,22,3,2,4,22,1,14,13,40,73,86,491,8,3,2012
675000,1593,1,0,0,0,2,0,1,4,51,81,81,573,4,3,2005
405000,1600,22,1,4,0,17,1,12,8,40,68,70,442,6,2,2009
370000,1604,6,4,0,1,5,0,5,3,43,72,66,635,4,3,1998
265000,1670,25,1,2,0,20,3,21,12,32,59,51,339,7,3,2008
212000,1671,21,5,2,1,17,1,13,8,44,77,56,474,9,3,1997
595000,1672,45,6,4,4,52,2,34,18,44,80,83,573,8,3,2005
360000,1680,8,2,3,0,18,0,18,12,37,85,53,299,7,3,2007
300000,1680,8,1,0,1,4,0,6,2,34,84,52,334,5.5,2,2010
309990,1680,0,0,0,0,6,0,0,2,31,80,47,299,8,3,2008
710165,1682,25,6,4,7,33,2,19,12,44,70,54,601,8,3,2014
391000,1702,2,0,0,0,3,0,3,10,30,76,69,404,6.5,2,2014
502000,1707,0,0,0,0,3,0,0,4,43,74,69,396,9,3,2007
510000,1716,48,7,5,4,44,4,17,10,35,49,84,436,6.5,2,2014
454500,1745,136,18,14,17,121,5,57,32,37,75,50,532,3,3,2015
350550,1750,9,3,1,3,19,2,17,9,44,68,56,491,4,3,2015
389900,1752,31,4,3,5,24,2,20,16,34,66,72,483,8,3,2004
226000,1764,14,2,3,2,9,5,3,6,45,78,68,500,8,1,1994
390000,1768,78,8,6,9,97,4,39,33,42,74,67,482,9,3,2011
375000,1768,0,0,0,0,2,0,2,0,36,83,66,389,9,3,2015
775000,1773,0,0,0,0,2,4,0,11,43,84,87,720,9,3,2005
532000,1786,31,4,3,5,20,2,20,16,34,66,72,483,8,3,2006
388000,1800,6,2,0,0,3,1,3,8,36,87,61,368,5,3,2010
429000,1800,0,1,0,0,7,2,0,11,31,68,54,356,8,1,2005
265500,1821,2,1,0,1,6,0,2,2,38,73,33,330,4,3,2014
301500,1839,7,0,0,0,7,0,5,4,37,86,53,387,6,3,2011
375000,1839,10,2,1,1,6,0,4,5,37,86,53,363,6,3,2015
458000,1860,62,7,8,7,64,5,40,15,37,80,59,409,6,3,2010
265000,1872,88,8,8,8,47,5,43,15,38,68,53,319,8,3,2011
515000,1876,1,1,1,0,2,0,1,1,45,80,80,491,6,3,2011
225000,1894,19,3,1,0,8,0,13,2,28,83,39,304,5.5,2,2009
620000,1901,66,6,7,12,88,5,35,25,39,85,55,573,8,3,2007
285000,1904,11,2,0,1,12,2,7,3,37,69,36,286,6,3,2012
279000,1905,19,5,0,3,25,5,13,24,39,71,68,356,5,3,2015
367000,1930,11,1,0,1,45,0,3,11,36,53,56,393,5,3,2010
420000,1936,60,3,7,6,54,2,30,18,38,77,71,480,7,3,2012
445000,1976,146,4,19,26,335,10,108,34,45,70,71,614,9,3,2001
384650,1980,11,0,0,1,10,1,8,10,39,72,62,436,7,3,2011
402500,2008,27,2,3,1,24,1,14,3,32,81,25,434,3,3,2003
480000,2020,38,7,3,7,44,2,31,47,33,59,82,612,9,3,2010
465000,2020,33,11,2,1,27,2,24,7,34,76,43,430,3,3,2013
499000,2032,10,3,3,1,18,1,18,10,37,68,60,361,8,3,2005
450000,2033,1,0,0,0,2,0,0,6,48,74,76,458,3,3,2009
550000,2038,21,1,0,3,19,0,8,12,43,61,86,589,6,3,2008
310100,2060,111,6,20,21,245,4,97,31,40,72,86,647,8,3,1997
490000,2072,11,1,0,1,44,0,3,13,37,61,56,421,5,3,2006
468000,2090,33,5,4,5,27,2,20,17,34,66,72,454,8,3,2006
315000,2098,2,1,1,0,4,1,0,4,40,87,65,557,9,3,1999
361000,2100,3,1,0,0,3,2,1,1,45,80,80,586,6,3,2001
448000,2100,28,11,1,4,34,1,18,3,41,70,61,409,4,3,2008
378000,2100,12,5,1,0,12,1,16,9,36,87,61,368,5,3,2009
295000,2108,12,10,1,0,22,0,22,6,38,55,38,278,3,3,2012
465000,2128,25,2,0,2,25,1,16,7,35,93,62,439,6,2,2008
558000,2130,0,0,0,0,0,0,0,1,47,93,81,466,9,3,2004
730000,2134,5,1,2,2,5,0,15,8,43,91,86,610,10,3,2007
642000,2138,21,5,2,8,33,2,15,30,47,78,89,853,9,3,2001
364900,2139,57,5,5,5,33,4,25,14,38,96,59,434,6,3,2003
460000,2177,21,5,2,1,17,0,13,8,41,80,82,512,8,3,2007
632500,2180,79,12,6,6,75,0,48,20,42,65,65,537,5,3,2005
507000,2208,83,3,9,11,71,5,54,33,45,70,71,606,9,3,2016
342150,2224,20,5,2,3,24,2,19,16,35,70,73,594,8,3,1999
399900,2236,2,0,0,0,2,0,2,8,30,76,69,412,6.5,2,2013
637000,2251,48,9,3,5,45,4,29,33,41,73,90,594,9,3,2009
640000,2272,37,4,5,6,64,3,28,20,42,76,64,581,8,3,2004
276325,2275,13,4,0,3,10,0,10,6,30,88,34,450,4,3,2001
520000,2286,5,3,0,1,14,0,4,4,42,84,63,422,9,1,2006
560000,2298,12,2,0,1,5,0,8,2,44,81,64,520,5.5,2,2008
399000,2304,0,0,0,0,0,0,1,0,45,83,40,330,8,3,2007
579900,2317,0,0,0,0,4,0,0,0,37,72,52,449,8,3,2005
630000,2321,5,4,1,0,18,1,6,1,45,80,80,532,6,3,2006
250000,2335,68,13,10,6,72,9,43,17,47,79,38,384,4,3,2015
415000,2340,161,8,30,27,275,26,143,66,55,55,91,898,2,3,2000
420000,2347,0,0,0,1,1,2,11,10,37,80,86,753,9,3,2002
790000,2349,18,3,1,5,28,4,15,19,41,64,84,716,9,3,2006
500000,2352,4,1,0,2,8,0,4,12,54,87,84,611,9,3,2016
420000,2362,16,2,1,3,16,0,7,13,41,73,60,430,5,3,2011
474000,2375,14,3,1,3,14,3,6,11,46,78,77,531,7,3,2004
275000,2382,27,4,0,4,40,5,14,12,53,74,62,418,8,3,2001
393878,2400,98,7,9,8,64,7,87,24,35,53,56,359,7,3,2010
515000,2400,1,1,1,0,2,0,1,1,45,80,80,532,6,3,2009
730000,2400,104,11,13,14,99,5,52,34,48,60,77,716,9,3,2006
409610,2400,25,3,1,6,21,0,14,9,39,72,62,532,8,3,2002
260000,2408,57,14,16,16,44,4,30,11,52,65,82,591,3,3,1998
250000,2411,3,0,0,1,4,0,5,4,44,96,77,561,9,3,1997
492500,2413,30,4,2,4,48,0,17,14,42,76,64,491,8,3,2009
329000,2422,72,11,4,9,68,7,46,36,39,86,81,648,9,3,1994
450000,2432,41,1,7,9,53,7,34,13,37,69,60,519,6,3,2008
247000,2438,84,9,10,2,96,3,45,7,33,74,31,385,4,3,2001
675000,2440,0,0,0,0,2,0,0,0,49,91,83,573,8,1,2014
785000,2452,123,9,25,18,47,14,43,41,45,61,83,791,6,3,2013
535000,2455,44,4,5,7,60,8,24,23,45,65,76,524,5,3,2012
435000,2457,0,0,0,0,1,1,2,6,38,92,78,384,5,3,2011
300000,2457,13,3,1,0,10,0,17,3,39,83,55,321,5,2,2002
675000,2464,0,0,0,0,0,0,0,0,42,94,64,569,8,1,2006
420000,2470,133,8,13,17,75,8,51,53,39,88,93,474,5,3,2003
790000,2476,12,2,1,3,15,3,12,12,44,89,87,655,5,3,2006
655000,2480,24,8,2,0,39,2,13,4,43,74,70,553,4,3,2008
221940,2482,3,0,0,0,1,0,2,2,34,93,54,466,8,3,1997
368500,2496,2,0,1,0,4,0,3,1,31,82,65,352,8,2,2014
630000,2500,6,1,0,1,9,0,7,2,40,88,92,819,10,3,2011
540000,2500,19,2,2,1,21,0,11,9,46,94,54,487,8,3,2013
610000,2500,0,0,0,0,0,0,0,0,45,89,72,507,8,1,2008
494463,2501,0,0,0,0,1,0,2,1,37,74,84,582,8,3,2010
590116,2503,0,0,0,0,0,0,1,2,29,98,76,548,8.5,2,2007
566000,2504,27,3,1,3,14,1,19,6,34,71,58,467,6,2,2004
675000,2510,137,16,16,16,107,5,62,35,48,60,77,708,9,3,2007
385000,2512,0,0,0,0,0,0,0,0,45,91,61,369,8,3,2013
400000,2530,2,0,2,0,7,1,4,2,49,84,65,491,9,3,2008
649900,2535,9,1,1,1,3,0,7,3,28,68,60,537,5.5,2,2006
570910,2538,54,3,4,4,35,4,32,8,33,71,65,450,6,3,2005
470000,2540,0,0,0,0,1,0,1,2,42,97,68,524,7.5,2,2003
252000,2550,3,0,0,1,6,0,5,4,48,86,75,573,9,2,1998
790000,2554,48,8,2,6,55,5,38,32,41,64,84,684,9,3,2014
670000,2554,0,0,0,0,4,0,0,3,43,97,86,597,8,3,2004
565000,2560,105,14,6,14,87,2,26,14,39,73,69,655,4,3,2008
355000,2580,12,2,0,0,11,2,1,4,32,88,45,378,5,3,2012
480000,2600,6,1,0,0,4,0,4,0,37,87,64,442,6,2,2012
580000,2602,28,2,1,2,29,1,16,8,35,93,62,471,6,2,2004
400000,2611,20,5,2,1,15,1,13,10,36,91,60,504,8,3,2009
610000,2612,38,4,4,8,32,3,22,11,32,81,71,483,7,3,2014
390224,2622,0,0,0,0,2,0,2,1,32,97,80,441,8,1,2012
307601,2624,0,0,0,0,8,0,0,0,31,80,47,363,6,2,2002
225380,2640,13,11,1,0,25,1,23,6,37,82,63,471,3,3,2010
496700,2642,31,6,3,5,32,1,21,16,38,83,48,378,7,3,2007
513293,2648,0,0,1,0,2,1,1,3,40,86,74,646,6,3,2015
469900,2657,14,3,1,0,12,0,17,4,39,83,55,330,5,2,2005
615000,2659,23,3,3,3,17,5,11,8,48,91,81,598,7,1,2004
635000,2660,6,1,0,1,8,1,7,8,43,90,76,753,10,3,2009
675000,2664,36,3,7,6,40,0,51,14,39,79,76,684,8,3,2007
355000,2688,1,0,0,0,0,0,1,0,37,72,52,435,8,3,2009
327570,2722,43,9,3,10,58,7,28,24,34,71,70,596,7,3,1997
440000,2728,23,5,4,8,27,3,17,12,45,96,72,541,9,3,2004
315000,2740,1,0,0,0,0,2,0,0,41,67,24,383,8,3,2003
635000,2748,18,4,0,3,15,0,18,6,45,84,81,611,9,3,2012
574900,2751,3,1,0,0,3,0,0,4,37,85,72,512,6,3,2013
575000,2754,2,1,1,0,4,0,0,5,40,87,65,524,9,3,2013
735000,2768,0,0,0,0,0,0,0,1,47,93,81,655,9,3,2004
370000,2774,36,3,2,0,58,4,23,29,34,78,66,513,6,3,2008
375000,2786,4,1,0,2,9,1,2,3,30,97,55,475,7,3,2009
699000,2789,58,7,9,4,35,17,34,41,33,47,45,623,4,3,2009
398000,2800,21,5,2,1,17,1,13,10,41,80,82,482,8,3,2008
293000,2801,18,4,0,3,15,0,18,6,45,84,81,646,9,3,1993
446815,2849,7,1,1,0,5,0,4,2,31,82,65,370,8,2,2008
665000,2852,73,19,15,13,58,2,21,13,35,63,45,589,3,3,2011
319550,2899,88,4,11,19,224,4,85,22,39,79,76,713,8,3,1996
415000,2900,64,9,9,11,69,8,39,37,36,59,57,826,3,3,2014
337000,2900,0,0,0,0,1,0,0,2,37,85,72,532,6,3,2001
446890,2902,2,0,1,0,2,0,3,4,33,89,60,427,8.5,2,2013
625000,2905,19,4,0,3,26,4,7,15,45,96,72,569,9,3,2012
780000,2912,27,7,4,7,27,0,23,10,36,66,49,655,8,3,2012
264000,2922,1,0,0,0,1,0,0,2,50,83,74,758,9,3,1997
360000,2926,0,0,0,0,0,1,0,0,54,94,80,606,10,3,1995
269900,2932,0,0,0,0,0,0,0,0,46,92,35,330,6,3,2013
475000,2938,41,6,6,7,55,8,34,33,45,81,88,737,4,3,2009
540000,2940,0,0,0,0,1,0,0,8,54,87,84,677,9,3,2001
374950,2944,0,0,0,0,0,0,0,0,39,83,41,445,7.5,2,2002
270000,2950,0,0,0,0,2,0,0,1,43,89,51,370,8,3,2014
399000,2960,8,1,1,0,10,0,3,3,32,78,45,601,3,3,2012
381000,2978,0,0,0,0,0,0,0,0,45,83,40,386,8,3,2009
589900,2995,4,1,0,0,8,3,2,1,50,69,81,901,6,3,1996
598000,3000,42,6,2,6,50,4,28,19,41,64,84,863,9,3,2006
722000,3000,3,0,0,0,3,2,1,1,47,81,79,610,6,3,2006
580000,3005,25,1,4,1,22,1,11,9,40,68,70,508,6,2,2005
308515,3005,89,22,18,18,92,4,35,15,35,63,45,610,3,3,1993
700000,3017,1,0,0,0,1,0,0,1,47,90,84,713,9,3,2004
352000,3020,1,0,0,0,0,1,0,0,47,92,84,687,9,3,1996
532000,3022,51,7,3,5,53,8,38,32,31,72,60,558,9,3,2005
525000,3025,0,1,1,0,3,0,1,0,45,80,80,655,6,3,2015
510000,3030,15,1,1,1,27,0,9,7,48,91,81,573,7,1,2009
645000,3032,24,5,0,3,36,6,11,16,31,62,53,643,9,3,2008
365000,3036,26,5,1,4,17,2,16,10,42,55,72,471,7,3,2015
579000,3052,33,11,2,1,27,2,23,7,34,76,43,508,3,3,2011
430000,3060,83,17,11,6,83,15,46,23,40,62,53,513,4,3,2012
300000,3061,26,4,0,5,38,6,14,15,31,62,53,573,9,3,1999
665000,3068,7,2,1,1,5,0,3,5,42,85,76,552,6,3,2006
218250,3082,12,2,0,0,6,2,8,7,34,88,36,398,8,2,1998
650000,3117,24,3,0,4,12,4,9,13,39,85,61,564,8,1,2006
291000,3137,0,0,0,0,0,0,1,0,38,83,60,348,8,3,2011
409900,3139,11,0,0,1,10,1,8,9,39,72,62,555,7,3,2002
472000,3142,26,1,3,4,16,5,10,16,36,84,83,573,5,3,2003
267000,3146,1,0,2,0,3,1,0,3,44,100,72,491,8,3,1997
710000,3148,31,1,4,4,32,0,7,3,36,61,64,561,7,3,2004
675000,3150,21,1,4,0,17,1,12,8,40,68,70,573,6,2,2008
257000,3181,1,0,1,0,1,1,0,3,40,99,77,505,8,3,1993
510000,3190,36,6,5,4,39,1,39,9,36,84,68,630,6,3,2013
585000,3200,13,3,1,3,18,6,12,16,40,78,83,644,9,3,2004
790000,3208,74,5,8,6,49,5,69,25,51,88,71,603,7,3,2011
399600,3214,4,1,0,0,2,0,5,4,40,83,52,363,8,1,2005
495000,3234,17,2,1,5,22,2,8,5,40,87,63,528,8,3,2012
626774,3237,1,0,0,0,3,1,1,2,36,69,51,456,6,3,2005
460000,3252,8,1,2,3,7,2,3,5,30,85,64,491,8,3,2004
340572,3256,9,6,0,1,7,0,3,5,40,91,71,622,9,3,1993
206000,3268,21,3,2,3,26,0,18,7,34,76,56,370,7,3,1997
755005,3272,20,2,1,3,17,5,15,13,45,65,76,523,5,3,2005
289900,3274,25,2,3,3,9,2,15,8,30,95,74,601,8,3,1999
461825,3280,5,3,0,1,14,0,4,4,42,84,63,532,9,1,2004
540000,3291,2,0,0,0,0,1,0,1,32,89,87,737,10,3,1994
765000,3308,0,1,0,0,0,0,0,0,49,91,83,634,8,1,2006
394000,3318,19,4,0,0,14,2,3,7,46,69,29,441,4,3,2013
326500,3340,34,2,5,5,39,0,11,7,38,95,64,635,7,3,1996
280000,3346,42,6,7,3,42,11,23,17,41,89,61,472,4,3,2001
725000,3379,16,3,1,2,13,0,28,9,40,72,86,725,9,3,2008
760000,3421,35,5,3,4,32,2,14,14,34,76,73,655,6.5,2,2009
699000,3433,25,5,2,4,26,6,13,29,31,56,75,699,4,3,2003
570000,3435,2,0,0,0,1,0,2,6,35,71,54,596,7,3,2014
370000,3437,4,1,0,0,1,0,5,5,36,70,39,356,8,1,2013
785000,3440,141,18,14,17,125,6,62,35,37,75,50,733,3,3,2005
382000,3440,35,7,1,5,66,2,31,23,52,71,86,653,4,3,1995
485000,3453,10,1,1,2,5,1,5,7,30,85,64,573,8,3,2003
430000,3456,9,1,1,1,4,0,6,4,28,68,60,491,5.5,2,2009
574000,3465,29,1,4,7,24,2,15,9,44,88,76,532,8,3,2004
317340,3466,3,2,0,0,2,0,3,1,33,58,44,553,6,2,2000
386000,3478,0,0,0,0,0,0,0,0,39,83,41,320,7,3,2004
300000,3480,32,2,5,8,36,8,25,35,45,81,88,1015,4,3,1993
215000,3500,0,0,0,0,0,1,1,1,36,69,51,370,6,3,1999
576145,3504,20,3,1,1,12,1,12,5,34,91,59,528,7,2,2005
483820,3513,9,2,0,2,4,0,9,9,38,80,84,562,7,2,2013
619000,3518,36,3,2,0,59,4,22,29,34,78,66,521,6,3,2006
288000,3520,29,2,3,4,23,2,16,12,45,78,55,542,7,3,1999
582499,3528,14,3,1,3,13,3,8,11,41,73,60,573,8,3,2011
490000,3547,210,12,35,37,214,13,76,49,45,61,83,971,6,3,1997
589000,3555,2,0,1,0,2,0,2,1,31,82,65,374,8,2,2005
729900,3558,15,1,1,1,22,0,5,2,38,96,70,606,9,3,2005
367925,3575,5,0,1,0,8,3,0,2,32,88,45,431,5,3,2009
540000,3600,14,3,1,3,13,3,6,11,41,73,60,548,5,3,2012
679000,3631,6,1,0,0,3,0,3,0,44,94,78,573,7.5,2,2015
339900,3647,14,3,1,0,12,0,18,3,39,83,55,374,5,2,2003
247437,3664,16,1,0,3,25,1,7,6,30,97,55,485,7,3,2000
364510,3667,19,2,1,5,25,2,14,9,35,94,75,372,8.5,2,2010
560000,3676,14,0,1,2,10,1,8,9,39,72,62,565,7,3,2008
389990,3692,14,2,0,1,6,2,5,3,37,69,36,383,6,3,2009
340000,3698,22,2,1,5,26,2,16,9,35,94,75,374,8.5,2,2011
525000,3700,0,0,0,0,2,1,0,1,39,87,60,563,6,3,2003
434990,3700,1,0,0,0,0,0,0,0,34,89,52,455,7,3,2007
428000,3757,17,2,3,0,5,1,8,6,43,61,51,532,5,2,2002
270585,3798,37,3,2,1,66,5,22,28,34,78,66,548,6,3,1999
650000,3799,2,0,2,2,9,2,6,4,45,82,66,494,6,3,2005
210000,3813,11,6,0,3,12,0,3,6,37,85,72,491,3,3,1996
382000,3855,5,1,1,0,4,0,7,5,33,100,73,462,8,3,2010
800000,3857,6,3,0,1,5,0,4,8,43,72,66,672,4,3,2011
427747,3862,13,2,0,0,14,2,3,10,34,87,56,383,5,3,2013
400000,3867,14,3,1,1,30,0,3,3,39,73,69,1061,3,3,1998
615000,3905,1,0,0,0,2,0,0,0,47,92,84,737,9,3,2008
550000,3914,73,11,9,8,87,5,51,43,45,60,71,815,9,3,2006
640000,3939,71,3,11,8,131,6,36,20,37,42,62,581,7,3,2005
615000,3961,47,9,4,4,43,3,15,23,41,80,71,614,5,3,2010
549500,4000,1,0,0,0,3,0,0,0,48,88,84,626,7,3,2003
587859,4000,122,5,20,25,274,5,101,30,41,88,81,979,8,3,2000
560000,4033,37,6,5,4,44,1,43,12,38,78,51,630,6,3,2011
432000,4050,54,4,3,6,64,3,62,18,46,77,88,983,10,3,1995
799223,4114,25,3,2,3,32,11,20,28,39,73,59,961,4,3,2001
289000,4128,9,1,0,2,4,0,5,6,44,94,66,598,7,3,1996
421965,4128,0,0,0,0,4,0,0,2,32,96,70,582,8,3,2002
416200,4140,39,3,2,8,37,2,51,22,42,80,78,817,9,3,1994
611400,4141,8,0,2,2,11,1,16,3,32,91,65,512,7,3,2015
704165,4173,2,0,0,0,0,0,3,4,40,83,52,492,8,1,2005
336500,4181,0,0,0,0,0,0,0,1,42,90,74,549,7,3,2000
649069,4186,3,0,0,0,5,3,3,3,37,89,70,625,9,3,2005
488512,4245,9,1,1,1,22,0,4,2,49,94,70,769,8,1,1993
296790,4287,4,0,0,0,5,0,2,3,32,96,70,630,8,3,1997
362500,4293,0,0,0,0,0,0,0,1,36,81,49,519,7,3,2001
292605,4300,2,0,0,0,2,0,2,1,31,82,65,436,8,2,2001
461000,4301,42,1,6,1,33,2,30,11,28,65,60,616,7,3,2003
412250,4304,23,2,1,4,20,2,16,8,32,78,57,414,6,3,2015
800000,4310,11,1,1,3,8,0,5,8,48,79,90,1053,10,3,2005
560000,4341,0,0,0,0,0,0,0,0,51,89,65,462,8,3,2013
390000,4355,1,0,0,0,0,0,0,0,47,92,84,737,9,3,1999
558000,4376,40,6,3,4,38,6,31,22,48,80,97,1008,9,3,1993
719740,4377,17,1,3,0,5,1,7,3,41,85,45,545,8,3,2005
411430,4412,7,2,1,1,5,0,3,8,36,90,71,703,6,3,2000
330000,4420,2,1,0,0,1,0,5,3,39,83,55,484,5,2,2001
439000,4501,8,2,0,1,4,0,6,2,32,73,40,440,5.5,2,2009
303000,4544,0,0,0,0,1,0,0,0,51,84,59,510,7,3,1998
310000,4544,0,0,0,0,1,0,0,3,42,84,58,431,5.5,2,2009
390000,4600,6,1,1,0,19,1,4,8,39,80,44,975,7,2,2014
375050,4662,0,0,0,0,3,2,0,1,49,79,70,635,3,3,1996
569990,4679,2,0,1,0,2,0,4,3,33,89,60,616,8.5,2,2011
480729,4774,7,1,1,0,5,0,4,3,36,90,65,506,8,3,2004
305000,4839,27,2,3,3,9,1,19,7,30,95,74,679,8,3,1996
450845,4924,0,0,0,0,0,0,1,3,42,84,58,492,5.5,2,2003
719000,4993,11,1,3,1,14,3,7,7,33,100,83,693,8,3,2006
635000,5032,11,2,0,1,3,0,9,8,33,90,78,713,8,2,2012
372500,5070,0,0,0,0,1,0,0,0,43,87,66,807,8,1,1994
425000,5122,20,2,1,1,18,2,13,5,29,81,41,483,9,1,2002
701101,5535,103,12,6,14,90,2,27,18,42,81,76,721,4,3,2013
488230,6346,19,4,1,3,15,1,18,8,37,97,79,922,8,3,1997
435000,1428,70,3,8,9,47,5,71,28,45,46,69,315,7,3,2007
230000,1582,10,1,0,2,3,0,5,5,44,94,66,368,7,3,2000
420000,1838,36,2,1,4,54,1,60,13,53,87,95,532,9,3,2003
620000,1968,0,1,0,0,0,0,0,0,42,94,64,553,8,1,2007
220000,2040,2,1,0,1,2,1,3,7,35,77,67,250,8,3,2005
724000,2072,183,8,31,32,282,31,172,77,42,61,86,661,2,3,2003
379000,2105,0,0,0,0,3,0,1,1,41,69,77,397,9,3,2004
746559,2126,97,7,14,20,237,4,91,27,40,72,86,721,8,3,2009
570000,2148,25,1,0,3,21,2,14,18,43,61,86,561,6,3,2009
409000,2157,21,2,1,3,14,2,14,8,44,80,64,422,5,3,2011
575000,2300,12,0,2,1,18,0,4,7,42,80,63,475,6,2,2012
585000,2321,19,2,2,1,19,0,12,8,43,95,77,561,8,2,2009
530000,2408,6,3,0,1,13,1,4,5,43,82,76,463,8,3,2013
495000,2448,27,3,1,3,13,1,19,7,34,71,58,463,6,2,2008
560000,2548,12,1,1,1,10,0,14,4,34,67,61,446,7.5,2,2006
415000,2649,6,0,1,0,8,3,0,2,32,88,45,387,5,3,2008
594000,2861,25,5,1,4,19,2,15,10,42,55,72,696,7,3,2003
404755,2900,28,1,4,3,31,0,7,3,38,95,64,590,7,3,2001
365000,3155,16,0,2,1,16,0,7,4,36,77,54,733,4,3,1998
